end,0.00047799100512447754,3
find,0.0004774329600112989,4
actually,0.00047707784039382155,8
great,0.00047611394428924024,5
family,0.00047550516780213626,6
put,0.000474997854062883,3
point,0.0004717003147577364,5
old,0.00047129446376633374,3
sure,0.0004683013127047391,4
news,0.0004681998499568885,4
money,0.00046718522247838186,5
clinton,0.00046708375973053117,7
states,0.0004614525772248193,6
week,0.00045957551638958207,4
least,0.0004588145457807021,5
school,0.0004580535751718221,6
genes,0.00045719114181509143,5
e,0.00045419799075349686,1
real,0.000449023390613113,4
figure,0.00044562438856011577,6
case,0.0004444068355859078,4
yes,0.0004432400139856252,3
pretty,0.0004424790433767452,6
today,0.0004409063707850599,5
place,0.00043872492170627064,5
system,0.00043867419033234527,6
without,0.000438014682471316,7
next,0.0004365434726274813,4
best,0.0004344127549226174,4
city,0.00043420982942691605,4
children,0.00043273861958308146,8
course,0.00043182545485242547,6
analysis,0.00042908596066045754,8
am,0.00042685378020774296,2
expression,0.00042325185265904437,10
cell,0.00042259234479801507,4
group,0.0004217299114412844,5
set,0.00042046162709315113,3
again,0.0004182294466404365,5
called,0.0004181787152665112,6
public,0.00041559141519631926,6
small,0.00041472898183958864,5
gene,0.0004107719346734127,4
d,0.0004107212032994874,1
let,0.0004090470679599514,3
ever,0.00040843829147284744,4
went,0.0004072714698725648,4
whether,0.0004056987972808795,7
m,0.0004050392894198502,1
must,0.000400270540270869,4
maybe,0.0003995603010359144,5
results,0.00039925591279236236,7
company,0.00039920518141843705,7
once,0.00039824128531385574,4
guess,0.00039778470294852777,5
although,0.00039656714997431976,8
days,0.0003964656872264691,4
anything,0.00039524813425226117,8
either,0.0003944364322694558,6
second,0.00039413204402590385,6
several,0.0003934218047909492,7
women,0.00039149401258178657,5
book,0.0003907330419729066,4
national,0.00039063157922505595,8
control,0.000390174996859728,7
doing,0.00038905890663337066,5
enough,0.00038860232426804264,6
fact,0.0003867759948067307,4
having,0.00038550771045859744,6
love,0.0003824638280230775,4
human,0.0003807389613096162,5
until,0.00037952140833540825,5
far,0.0003792677514657816,3
man,0.00037840531810905093,3
patients,0.0003744990023168004,8
service,0.0003740931513253977,7
important,0.00036967952179389383,9
among,0.0003679546550804326,5
united,0.000362830786313974,6
care,0.00036252639807042206,4
bad,0.00036064933723518476,3
name,0.00035917812739135016,4
help,0.00035775764892144083,4
away,0.0003557283939644276,4
done,0.0003549674233555476,4
including,0.00035303963114638497,9
read,0.00035217719778965435,4
feel,0.00035187280954610234,4
getting,0.0003515684213025504,7
program,0.0003514669585546997,7
yet,0.00035035086832834237,3
white,0.00035030013695441705,5
give,0.00034999574871086503,4
business,0.00034867673298880644,8
report,0.00034852453886703044,6
stuff,0.00034761137413637445,5
country,0.00034537919368365986,7
example,0.0003439079838398252,7
whole,0.00034350213284842256,5
seems,0.0003430962818570199,5
problem,0.0003422845798742146,7
seen,0.00034187872888281196,4
early,0.00033310220119372953,5
within,0.00033249342470662556,6
makes,0.0003308192893670896,5
ago,0.0003302105128799856,3
came,0.0003293988108971803,4
often,0.00032599980884418303,5
left,0.0003257461519745564,4
federal,0.00032092667145164984,7
general,0.00031996277534706853,7
protein,0.0003191003419903379,7
almost,0.00031631011642444467,6
trying,0.00031600572818089265,6
water,0.000315904265433042,5
given,0.00031559987718949,5
rather,0.000314991100702386,6
night,0.00031357062223247675,5
washington,0.00031250526338004475,10
keep,0.0003123023378843434,4
large,0.00031103405353621015,5
change,0.0003109833221622848,6
war,0.00031057747117088213,3
true,0.0003098672319359275,4
call,0.0003094106495705995,4
major,0.00030753358873536224,5
hard,0.0003061638416393783,4
site,0.00030489555729124496,4
n,0.00030489555729124496,1
tell,0.0003043375121780663,4
al,0.000304134586682365,2
known,0.00030154728661217306,5
studies,0.0003006848532554424,7
health,0.00030063412188151707,6
someone,0.00029916291203768247,7
law,0.0002973365825763705,3
movie,0.00029708292570674384,5
possible,0.00029647414921963987,8
question,0.0002963726864717892,8
told,0.00029464781975832794,4
already,0.00029266929617523995,7
making,0.000290690772592152,6
table,0.0002898283392354214,5
post,0.0002882556666437361,4
area,0.0002880020097741094,4
able,0.00028774835290448276,4
play,0.00028769762153055744,4
based,0.0002876468901566321,5
legal,0.00028673372542597613,5
took,0.0002865815313042001,4
similar,0.0002861756803127975,7
else,0.0002855669038256935,4
th,0.00028536397832999217,2
office,0.0002844508135993362,6
bush,0.00028424788810363485,4
kids,0.00028424788810363485,4
sequence,0.0002828274096337256,8
saying,0.0002819649762769949,6
everything,0.00028155912528559225,10
line,0.00028105181154633896,4
market,0.00028008791544175765,6
shown,0.00027998645269390696,5
center,0.000279834258572131,6
g,0.00027978352719820564,1
along,0.00027912401933717634,5
later,0.0002785659742239977,5
bit,0.00027816012323259503,3
sort,0.0002760801369016564,4
angel,0.0002737972250750165,5
test,0.00027202162698762984,4
become,0.00027156504462230187,6
buffy,0.00026963725241313925,5
idea,0.00026877481905640863,4
pay,0.00026806457982145397,3
person,0.00026669483272547,6
order,0.0002656802052469634,5
run,0.00026542654837733673,3
bill,0.00026532508562948604,4
power,0.0002638031444117261,5
past,0.00026375241303780076,4
type,0.00026375241303780076,4
security,0.00026370168166387544,8
level,0.00026309290517677146,5
age,0.00026309290517677146,3
paper,0.00026283924830714477,5
job,0.0002622812031939661,3
levels,0.0002622304718200408,6
car,0.0002622304718200408,3
words,0.00026212900907219015,5
try,0.00026197681495041415,3
john,0.0002612665757154595,4
support,0.0002597446344976995,7
according,0.00025938951488022223,9
believe,0.00025913585801059553,7
nothing,0.00025862854427134225,7
street,0.0002585778128974169,6
together,0.00025852708152349156,8
nice,0.0002580704991581636,4
start,0.0002576139167928356,5
others,0.00025705587167965696,6
live,0.00025685294618395563,4
side,0.00025659928931432894,4
word,0.000256447095192553,4
effect,0.00025593978145329964,6
death,0.00025502661672264365,5
h,0.0002547222284790917,1
recent,0.00025259151077422774,6
likely,0.0002521349284088997,6
top,0.0002520334656610491,3
men,0.00025172907741749707,3
remember,0.0002506637185650651,8
fig,0.0002505115244432891,3
talk,0.00025010567345188647,4
means,0.00024914177734730516,5
reported,0.0002487359263559025,8
black,0.00024833007536449985,5
hours,0.00024827934399057454,5
working,0.0002476198361295452,7
significant,0.00024751837338169455,11
sense,0.00024736617925991854,5
services,0.00024706179101636653,8
quite,0.0002468588655206652,5
political,0.0002455398497986066,9
cost,0.00024305401247626534,4
guy,0.00024300328110234,3
months,0.00024274962423271335,6
especially,0.00024224231049346,10
total,0.00024148133988458005,5
single,0.0002414306085106547,6
present,0.00024072036927570006,7
half,0.0002396550104232681,4
available,0.00023899550256223877,9
f,0.00023894477118831345,1
looking,0.00023787941233588148,7
history,0.00023777794958803082,7
wanted,0.00023732136722270282,6
companies,0.00023671259073559884,9
young,0.00023630673974419617,5
l,0.00023549503776139086,1
room,0.00023229896120409495,4
changes,0.00023199457296054296,7
model,0.00023194384158661764,5
treatment,0.0002318931102126923,9
season,0.00023184237883876698,6
head,0.0002315887219691403,4
sometimes,0.0002302697062470817,9
research,0.00023011751212530568,8
local,0.0002295087356382017,5
america,0.00022895069052502305,7
cases,0.00022844337678576973,5
air,0.00022834191403791907,3
department,0.00022829118266399373,10
talking,0.0002280882571682924,7
rate,0.00022661704732445778,4
reason,0.00022595753946342846,6
town,0.0002237760903846392,4
instead,0.00022367462763678853,7
process,0.00022321804527146053,7
issue,0.00022311658252360987,5
evidence,0.00022240634328865523,8
free,0.00022164537267977525,4
role,0.00022149317855799924,4
members,0.00022134098443622326,7
across,0.0002210873275665966,6
plan,0.00022098586481874593,4
watch,0.00022068147657519394,5
com,0.00022052928245341796,3
interesting,0.0002203263569577166,11
open,0.0002199712373402393,4
asked,0.00021946392360098598,5
seem,0.00021931172947920998,4
further,0.00021885514711388198,7
additional,0.00021880441573995666,10
saw,0.00021855075887033,3
proteins,0.00021855075887033,8
activity,0.00021834783337462867,8
increase,0.00021809417650500202,8
current,0.00021753613139182336,7
started,0.00021723174314827138,7
problems,0.00021687662353079404,8
described,0.00021606492154798874,9
reports,0.00021596345880013808,7
thus,0.00021591272742621273,4
form,0.00021510102544340743,4
close,0.00021494883132163142,5
dna,0.00021479663719985544,3
low,0.00021418786071275147,3
usually,0.0002137820097213488,7
following,0.0002131225018603195,9
everyone,0.00021291957636461817,8
hand,0.0051286884499069282,4
development,0.0002125137253732155,11
provide,0.00021215860575573818,7
music,0.00021215860575573818,5
response,0.00021205714300788752,8
south,0.00021195568026003686,5
risk,0.00021078885865975422,4
deal,0.00021033227629442623,4
groups,0.00021028154492050088,6
university,0.00021023081354657556,10
former,0.00020987569392909823,6
couple,0.00020952057431162092,6
higher,0.0002093176488159196,6
minutes,0.00020921618606806894,7
shows,0.00020911472332021825,5
anyone,0.00020896252919844227,6
court,0.00020784643897208495,5
comes,0.00020774497622423429,5
goes,0.00020703473698927965,4
buy,0.00020698400561535433,3
page,0.00020683181149357832,4
financial,0.0002066796173718023,9
perhaps,0.000206476691876101,7
english,0.00020591864676292236,7
per,0.00020546206439759436,3
act,0.00020530987027581835,3
late,0.0002043967055451624,4
whose,0.00020429524279731172,5
specific,0.00020429524279731172,8
texas,0.00020368646631020775,5
value,0.00020343280944058108,5
full,0.0002032806153188051,4
lead,0.00020317915257095443,4
team,0.0002031284211970291,4
recently,0.0002028240329534771,8
north,0.00020262110745777577,5
heard,0.0002020123309706718,5
mother,0.00020191086822282114,6
taken,0.00020191086822282114,5
taking,0.0002018601368488958,6
k,0.00020165721135319446,1
front,0.00020114989761394115,5
wrong,0.00020018600150935984,5
above,0.00019967868777010653,5
interest,0.00019891771716122654,8
thinking,0.00019891771716122654,8
stock,0.00019846113479589855,5
child,0.0001980552838044959,5
class,0.00019785235830879457,5
result,0.00019744650731739192,6
sequences,0.00019709138769991459,9
party,0.0001969391935781386,5
food,0.00019688846220421326,4
include,0.00019683773083028794,7
parents,0.00019668553670851193,7
mm,0.00019668553670851193,2
matter,0.00019622895434318394,6
programs,0.0001955187151082293,8
whatever,0.00019541725236037864,8
gets,0.00019531578961252797,4
involved,0.0001952143268646773,8
standard,0.0001950621327429013,8
increased,0.00019430116213402132,9
spike,0.00019404750526439468,5
himself,0.00019369238564691734,7
game,0.00019369238564691734,4
morning,0.00019359092289906668,7
de,0.00019354019152514136,2
gonna,0.00019333726602944004,5
growth,0.00019318507190766403,6
month,0.0001928299522901867,5
tax,0.00019242410129878404,3
drug,0.00019191678755953073,4
officials,0.00019140947382027742,9
lost,0.00019135874244635207,4
common,0.00019130801107242675,6
weeks,0.00019130801107242675,5
addition,0.00019105435420280008,8
woman,0.00019100362282887477,5
west,0.00019019192084606944,4
associated,0.00019014118947214412,10
clear,0.00018988753260251745,5
future,0.0001893294874893388,6
social,0.00018922802474148813,6
function,0.00018907583061971215,8
hope,0.00018897436787186148,4
coming,0.00018892363649793614,6
turn,0.00018892363649793614,4
compared,0.00018887290512401082,8
questions,0.00018877144237616016,9
outside,0.0001880612031412055,7
certain,0.0001880612031412055,7
fun,0.00018795974039335483,3
mind,0.0001877568148976535,4
management,0.00018760462077587752,10
friends,0.00018730023253232553,7
art,0.0001866407246712962,3
century,0.00018466220108820827,7
average,0.00018461146971428293,7
itself,0.00018349537948792564,6
region,0.00018349537948792564,6
effects,0.00018278514025297097,7
summer,0.000182328557887643,6
blood,0.00018212563239194168,5
individual,0.000181719781400539,10
final,0.00018156758727876302,5
tv,0.00018126319903521103,2
college,0.00018111100491343502,7
third,0.00018085734804380838,5
language,0.00018070515392203237,8
knew,0.0001804514970524057,4
disease,0.00017923394407819775,7
difference,0.00017903101858249642,10
et,0.00017898028720857108,2
friend,0.00017862516759109377,6
understand,0.00017857443621716843,10
ii,0.00017771200286043778,2
cd,0.00017766127148651246,2
anyway,0.00017720468912118447,6
issues,0.0001769510322515578,6
short,0.00017644371851230448,5
y,0.00017588567339912585,1
gave,0.00017558128515557383,4
stop,0.00017527689691202185,4
cancer,0.00017471885179884321,6
culture,0.00017461738905099255,7
cut,0.0001745666576770672,3
observed,0.00017451592630314186,8
move,0.00017451592630314186,4
computer,0.00017436373218136588,8
needs,0.00017436373218136588,5
congress,0.00017416080668566456,8
list,0.00017390714981603789,4
review,0.00017339983607678457,6
administration,0.00017309544783323258,14
special,0.00017243593997220326,7
exactly,0.00017243593997220326,7
behind,0.00017182716348509928,6
except,0.00017177643211117394,6
expected,0.0001710661928762193,8
interview,0.00017091399875444332,9
july,0.00017091399875444332,4
required,0.00017066034188481665,8
ones,0.0001706096105108913,4
potential,0.00017050814776304064,9
methods,0.00017020375951948865,7
face,0.00017005156539771267,4
needed,0.000169950102649862,6
nyt,0.000169950102649862,3
community,0.000169797908528086,9
military,0.00016949352028453401,8
god,0.00016944278891060867,3
living,0.00016918913204098203,6
particular,0.00016913840066705668,10
body,0.00016903693791920602,4
international,0.00016903693791920602,13
x,0.00016903693791920602,1
identified,0.0001689862065452807,10
film,0.00016873254967565403,4
w,0.00016863108692780337,1
wo,0.00016797157906677405,2
showed,0.0001677179221971474,6
values,0.00016700768296219274,6
normal,0.00016700768296219274,6
policy,0.00016685548884041676,6
economic,0.00016650036922293942,8
campaign,0.00016650036922293942,8
finally,0.00016650036922293942,7
due,0.0001662974437272381,3
themselves,0.00016579012998798478,10
performance,0.00016579012998798478,11
quality,0.00016579012998798478,7
books,0.00016563793586620877,5
therefore,0.00016563793586620877,9
personal,0.00016558720449228346,8
rule,0.0001650291593791048,4
period,0.00016492769663125414,6
population,0.00016452184563985148,10
wall,0.00016447111426592614,4
heart,0.00016411599464844883,5
building,0.00016396380052667283,8
o,0.0001637608750309715,1
terms,0.00016365941228312084,5
lower,0.00016350721816134486,5
related,0.0001633042926656435,7
main,0.00016299990442209152,4
j,0.00016299990442209152,1
private,0.0001627969789263902,7
father,0.00016193454556965954,6
slate,0.00016173162007395822,5
added,0.00016163015732610755,5
director,0.00016117357496077959,8
points,0.00016112284358685424,6
became,0.00016107211221292892,6
action,0.00016086918671722757,6
subject,0.00016046333572582492,7
answer,0.0001604126043518996,6
position,0.0001599560219865716,8
medical,0.00015929651412554228,7
amount,0.00015924578275161697,6
hear,0.00015878920038628897,4
happy,0.00015848481214273698,5
red,0.000158180423899185,3
wife,0.00015797749840348367,4
church,0.000157876035655633,6
longer,0.000157723841533857,6
article,0.00015767311015993168,7
students,0.0001573687219163797,8
piece,0.00015731799054245435,5
systems,0.00015716579642067834,7
technology,0.00015706433367282768,10
r,0.0001567599454292757,1
considered,0.00015650628855964904,10
works,0.00015640482581179838,5
size,0.00015620190031609706,4
media,0.00015604970619432105,5
leave,0.00015584678069861972,5
press,0.00015569458657684371,5
ask,0.00015569458657684371,3
view,0.0001556438552029184,4
performed,0.00015559312382899305,9
near,0.00015559312382899305,4
agency,0.00015508581008973974,6
central,0.00015508581008973974,7
inside,0.00015478142184618775,6
east,0.00015452776497656108,4
industry,0.00015447703360263576,8
gone,0.00015442630222871042,4
americans,0.00015427410810693444,9
worked,0.0001540711826112331,6
stories,0.00015386825711553178,7
senate,0.00015381752574160644,6
costs,0.00015366533161983046,5
section,0.00015336094337627844,7
approach,0.00015336094337627844,8
space,0.00015331021200235313,5
worth,0.00015315801788057712,5
cause,0.00015315801788057712,5
hit,0.00015305655513272646,3
board,0.00015270143551524915,5
binding,0.0001526507041413238,7
began,0.0001526507041413238,5
complex,0.00015254924139347314,7
previously,0.0001522955845238465,10
british,0.00015194046490636917,7
experience,0.0001516868080367425,10
sites,0.00015163607666281718,5
sex,0.00015163607666281718,3
french,0.00015158534528889183,6
strong,0.00015143315116711585,6
series,0.00015123022567141453,6
rest,0.00015082437468001185,4
soon,0.00015077364330608653,4
rna,0.0001505707178103852,3
nearly,0.0001504185236886092,6
poor,0.0001501141354450572,4
husband,0.0001501141354450572,7
takes,0.00014980974720150522,5
tried,0.0001494546275840279,5
turned,0.00014935316483617722,6
ways,0.00014920097071440124,4
gao,0.0001491502393404759,3
note,0.00014904877659262524,4
budget,0.00014899804521869992,6
web,0.00014899804521869992,3
light,0.0001487951197229986,5
ml,0.00014859219422729727,2
expressed,0.00014844000010552126,9
david,0.00014828780598374525,5
cannot,0.00014813561186196927,6
included,0.00014772976087056662,8
force,0.00014732390987916397,5
lines,0.00014717171575738796,5
journal,0.00014686732751383597,7
looked,0.00014666440201813465,6
despite,0.0001466136706442093,7
design,0.00014656293927028398,6
nation,0.000146106356904956,6
agree,0.00014605562553103064,5
internet,0.00014585270003532932,8
fine,0.00014575123728747865,4
independent,0.00014575123728747865,11
monday,0.00014570050591355334,6
various,0.00014570050591355334,7
cover,0.000145497580417852,5
committee,0.000145497580417852,9
looks,0.00014539611767000135,5
toward,0.00014514246080037468,6
education,0.00014504099805252402,9
capital,0.0001449902666785987,7
executive,0.00014463514706112136,9
bring,0.00014428002744364403,5
easy,0.0001440771019479427,4
los,0.0001440263705740174,3
wrote,0.00014397563920009204,5
myself,0.00014387417645224138,6
middle,0.00014382344507831606,6
stay,0.0001437219823304654,4
star,0.00014331613133906272,4
park,0.0001432653999651374,4
reading,0.00014321466859121206,7
difficult,0.00014285954897373475,9
earlier,0.0001427580862258841,7
tuesday,0.00014265662347803343,7
decision,0.00014255516073018276,8
seemed,0.00014250442935625742,6
one,0.01424536979823321,3
alone,0.0001419971156170041,5
hour,0.00014169272737345212,4
miles,0.0001414898018777508,5
differences,0.00014133760775597478,11
range,0.0001411854136341988,5
areas,0.00014098248813849745,5
television,0.00014052590577316948,10
la,0.00014047517439924414,2
everybody,0.00014032298027746816,9
huh,0.00014017078615569215,3
happened,0.00014012005478176683,8
original,0.00013986639791214016,8
conditions,0.0001397649351642895,10
chief,0.00013971420379036415,5
moved,0.0001390039645554095,5
dead,0.00013869957631185752,4
provided,0.00013869957631185752,8
island,0.00013869957631185752,6
visit,0.00013859811356400686,5
felt,0.00013854738219008152,4
museum,0.00013854738219008152,6
attention,0.00013854738219008152,9
fall,0.00013844591944223085,4
please,0.00013844591944223085,6
presence,0.0001381922625726042,8
greater,0.0001381922625726042,7
certainly,0.00013809079982475355,9
species,0.00013798933707690289,7
products,0.00013793860570297754,8
built,0.0001376849488333509,5
particularly,0.00013758348608550023,12
sunday,0.00013727909784194822,6
wants,0.00013656885860699358,5
v,0.00013631520173736694,1
lives,0.00013601081349381492,5
guys,0.00013590935074596426,4
address,0.00013585861937203894,7
san,0.00013585861937203894,3
plus,0.00013575715662418828,4
price,0.00013565569387633761,5
running,0.00013560496250241227,7
term,0.00013560496250241227,4
rates,0.00013524984288493496,5
complete,0.00013504691738923364,8
trade,0.00013484399189353229,5
police,0.00013479326051960697,6
sounds,0.00013474252914568162,6
dollars,0.00013428594678035365,7
road,0.00013413375265857765,4
record,0.00013413375265857765,6
product,0.00013408302128465233,7
simply,0.00013398155853680167,6
file,0.000133727901667175,4
field,0.00013367717029324965,5
method,0.000133423513423623,6
association,0.00013332205067577234,11
consider,0.000133271319301847,8
factors,0.00013322058792792168,7
structure,0.000132966931058295,9
hot,0.00013240888594511635,3
california,0.00013225669182334037,10
brought,0.0001313435270926844,7
son,0.0001310391388491324,3
boy,0.0001310391388491324,3
funny,0.00013098840747520707,5
generally,0.0001308869447273564,9
samples,0.00013083621335343107,7
organization,0.00013083621335343107,12
numbers,0.00013063328785772974,7
benefits,0.00013063328785772974,8
character,0.00013058255648380442,9
foreign,0.00013053182510987908,7
moment,0.00013053182510987908,6
happen,0.00013048109373595376,6
drive,0.0001303796309881031,5
meet,0.0001303796309881031,4
watching,0.00013012597411847643,8
girl,0.0001299230486227751,4
economy,0.00012987231724884976,7
somebody,0.00012982158587492444,8
st,0.00012982158587492444,2
writing,0.0001297708545009991,7
evil,0.00012972012312707377,4
rights,0.00012936500350959644,6
papers,0.0001291113466399698,6
spent,0.00012906061526604445,5
determine,0.00012855330152679114,9
mail,0.00012855330152679114,4
events,0.00012845183877894048,6
friday,0.00012845183877894048,6
share,0.00012835037603108981,5
meeting,0.00012829964465716447,7
played,0.00012799525641361248,6
phone,0.00012794452503968716,5
mice,0.00012789379366576182,4
popular,0.00012779233091791115,7
supposed,0.00012758940542220983,8
george,0.00012748794267435917,6
determined,0.00012743721130043382,10
upon,0.00012733574855258316,4
sound,0.0001272342858047325,5
ability,0.00012713282305688183,7
access,0.00012703136030903117,6
families,0.0001268791661872552,8
justice,0.00012672697206547918,7
chance,0.00012667624069155386,6
discussion,0.00012662550931762852,10
written,0.00012647331519585254,7
playing,0.00012632112107407653,7
staff,0.0001261181955783752,5
previous,0.00012586453870874854,8
significantly,0.00012576307596089787,13
corporate,0.0001256616132130472,9
production,0.0001256108818391219,10
calls,0.00012520503084771924,5
wednesday,0.00012505283672594323,9
angeles,0.00012490064260416723,7
spend,0.00012449479161276457,5
domain,0.00012424113474313793,6
republican,0.0001238860151256606,10
patient,0.00012378455237780993,7
entire,0.00012363235825603393,6
received,0.0001235816268821086,8
primary,0.0001234294327603326,7
daily,0.00012327723863855662,5
led,0.00012327723863855662,3
episode,0.0001230743131428553,7
completely,0.00012297285039500463,10
rules,0.0001229221190210793,5
relationship,0.00012287138764715397,12
positive,0.00012271919352537796,8
training,0.0001226177307775273,8
suggest,0.0001223133425339753,7
china,0.00012221187978612465,5
version,0.0001221611484121993,7
key,0.00012205968566434865,3
workers,0.00012185676016864732,7
situation,0.00012170456604687132,9
thursday,0.00012140017780331933,8
sample,0.00012124798368154334,6
drugs,0.00012094359543799135,5
killed,0.00012089286406406602,6
containing,0.00012084213269014069,10
green,0.00012074066994229002,5
march,0.00012048701307266335,5
project,0.00012033481895088736,7
factor,0.00012028408757696203,6
modern,0.00012013189345518603,6
unless,0.00011992896795948471,6
obtained,0.00011987823658555938,8
published,0.00011972604246378338,9
plans,0.00011972604246378338,5
multiple,0.00011921872872453006,8
followed,0.00011921872872453006,8
lack,0.0001189650718549034,4
schools,0.0001189650718549034,7
cool,0.00011891434048097807,4
michael,0.00011891434048097807,7
return,0.00011871141498527674,6
tissue,0.00011866068361135141,6
vote,0.00011860995223742608,4
favorite,0.00011850848948957542,8
mostly,0.00011845775811565009,6
collection,0.00011825483261994876,10
il,0.00011820410124602341,2
brain,0.00011800117575032209,5
below,0.00011774751888069543,5
credit,0.00011764605613284477,6
indeed,0.00011759532475891944,6
fire,0.0001175445933849941,4
society,0.00011739239926321811,7
